Path;File Condition;Block Condition;Presence Condition;Line Type;start;end
src/argouml-app/src/org/argouml/application/SubsystemUtility.java;1;1;1;ROOT;1;65
src/argouml-app/src/org/argouml/application/SubsystemUtility.java;1;1;1;artifact;1;64
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;1;1;ROOT;1;253
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;1;1;artifact;1;35
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;36;36
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;37;38
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;39;39
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;1;1;artifact;40;69
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;70;70
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;71;76
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;77;77
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;1;1;artifact;78;141
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;142;142
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;143;144
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;145;145
src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;1;1;1;artifact;146;252
src/argouml-app/src/org/argouml/application/api/Argo.java;1;1;1;ROOT;1;419
src/argouml-app/src/org/argouml/application/api/Argo.java;1;1;1;artifact;1;25
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;26;26
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;27;29
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;30;30
src/argouml-app/src/org/argouml/application/api/Argo.java;1;1;1;artifact;31;290
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;291;291
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;292;296
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;297;297
src/argouml-app/src/org/argouml/application/api/Argo.java;1;1;1;artifact;298;398
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;399;399
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;400;406
src/argouml-app/src/org/argouml/application/api/Argo.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;407;407
src/argouml-app/src/org/argouml/application/api/Argo.java;1;1;1;artifact;408;418
src/argouml-app/src/org/argouml/application/api/ArgoEventListener.java;1;1;1;ROOT;1;39
src/argouml-app/src/org/argouml/application/api/ArgoEventListener.java;1;1;1;artifact;1;38
src/argouml-app/src/org/argouml/application/api/CommandLineInterface.java;1;1;1;ROOT;1;49
src/argouml-app/src/org/argouml/application/api/CommandLineInterface.java;1;1;1;artifact;1;48
src/argouml-app/src/org/argouml/application/api/GUISettingsTabInterface.java;1;1;1;ROOT;1;91
src/argouml-app/src/org/argouml/application/api/GUISettingsTabInterface.java;1;1;1;artifact;1;90
src/argouml-app/src/org/argouml/application/api/InitSubsystem.java;1;1;1;ROOT;1;75
src/argouml-app/src/org/argouml/application/api/InitSubsystem.java;1;1;1;artifact;1;74
src/argouml-app/src/org/argouml/application/api/Predicate.java;1;1;1;ROOT;1;37
src/argouml-app/src/org/argouml/application/api/Predicate.java;1;1;1;artifact;1;36
src/argouml-app/src/org/argouml/application/events/ArgoDiagramAppearanceEvent.java;1;1;1;ROOT;1;53
src/argouml-app/src/org/argouml/application/events/ArgoDiagramAppearanceEvent.java;1;1;1;artifact;1;52
src/argouml-app/src/org/argouml/application/events/ArgoDiagramAppearanceEventListener.java;1;1;1;ROOT;1;45
src/argouml-app/src/org/argouml/application/events/ArgoDiagramAppearanceEventListener.java;1;1;1;artifact;1;44
src/argouml-app/src/org/argouml/application/events/ArgoEvent.java;1;1;1;ROOT;1;89
src/argouml-app/src/org/argouml/application/events/ArgoEvent.java;1;1;1;artifact;1;88
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;1;1;ROOT;1;549
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;1;1;artifact;1;31
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;32;32
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;33;34
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;35;35
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;1;1;artifact;36;46
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;47;47
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;48;52
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;53;53
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;1;1;artifact;54;211
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;212;212
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;213;215
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;216;216
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;1;1;artifact;217;250
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;251;251
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;artifact;252;254
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;endif;255;255
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;1;1;artifact;256;278
src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;1;DEFINED_LOGGING;1 && DEFINED_LOGGING;if;279;279
